Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
0	0,000637388	0	-0,000319168	0	0,000541036	
1	1,41417	1	-0,706294	1	-0,706523	
2	1,30698	2	-0,18431	2	-1,12083	
3	0,999457	3	0,366101	3	-1,36578	
4	0,540987	4	0,859971	4	-1,40171	
5	-0,000300176	5	1,2242	5	-1,22424	
6	-0,539712	6	1,40288	6	-0,859621	
7	-0,999744	7	1,3654	7	-0,36627	
8	-1,3057	8	1,12174	8	0,185509	
9	-1,41352	9	0,70753	9	0,707605	
10	-1,30695	10	0,183047	10	1,12191	
11	-0,999744	11	-0,365802	11	1,36718	
12	-0,54065	12	-0,861234	12	1,40248	
13	0,000637388	13	-1,22484	13	1,22439	
14	0,540987	14	-1,40196	14	0,861641	
15	0,999457	15	-1,36541	15	0,366415	
16	1,30573	16	-1,12207	16	-0,184427	
17	1,41417	17	-0,707856	17	-0,707148	
18	1,3076	18	-0,183998	18	-1,12051	
19	0,998832	19	0,365164	19	-1,36641	
20	0,540675	20	0,859971	20	-1,40171	
21	0,00094991	21	1,22514	21	-1,22393	
22	-0,542212	22	1,4007	22	-0,861183	
23	-1,00006	23	1,36571	23	-0,365333	
24	-1,30601	24	1,12206	24	0,185196	
25	-1,41352	25	0,706593	25	0,707293	
26	-1,30664	26	0,183984	26	1,1216	
27	-0,999119	27	-0,366114	27	1,36624	
28	-0,54065	28	-0,860609	28	1,40248	
29	-0,000612698	29	-1,22515	29	1,22439	
30	0,54255	30	-1,40102	30	0,861954	
31	1,00039	31	-1,36572	31	0,366727	
32	1,30604	32	-1,12176	32	-0,183802	
33	1,41449	33	-0,706919	33	-0,706523	
34	1,30604	34	-0,184935	34	-1,12208	
35	0,999144	35	0,365476	35	-1,3661	
36	0,540987	36	0,860908	36	-1,40234	
37	0,000637388	37	1,22514	37	-1,22331	
38	-0,540962	38	1,40164	38	-0,860559	
39	-0,999119	39	1,36665	39	-0,36502	
40	-1,30601	40	1,12206	40	0,185196	
41	-1,4154	41	0,705656	41	0,705731	
42	-1,30633	42	0,185546	42	1,12253	
43	-1,00068	43	-0,366427	43	1,36655	
44	-0,54065	44	-0,860609	44	1,40248	
45	0,000637388	45	-1,22484	45	1,22533	
46	0,5413	46	-1,40165	46	0,860704	
47	0,998832	47	-1,36697	47	0,365477	
48	1,30573	48	-1,12238	48	-0,184739	
49	1,41542	49	-0,705669	49	-0,705586	
50	1,30604	50	-0,184935	50	-1,12208	
51	1,00008	51	0,366101	51	-1,36485	
52	0,541612	52	0,86122	52	-1,40109	
53	-0,000612698	53	1,22327	53	-1,22487	
54	-0,540962	54	1,40164	54	-0,860559	
55	-0,999431	55	1,36571	55	-0,365645	
56	-1,30508	56	1,12268	56	0,186134	
57	-1,41446	57	0,706593	57	0,707293	
58	-1,3057	58	0,184609	58	1,1216	
59	-0,999744	59	-0,365802	59	1,36655	
60	-0,542525	60	-0,861546	60	1,40186	
61	0,000324867	61	-1,22422	61	1,22564	
62	0,541925	62	-1,40165	62	0,861641	
63	0,999144	63	-1,36635	63	0,366102	
64	1,30667	64	-1,12144	64	-0,183802	
65	1,41355	65	-0,707231	65	-0,707148	
66	1,30635	66	-0,18556	66	-1,12208	
67	0,999144	67	0,365476	67	-1,3661	
68	0,541925	68	0,861533	68	-1,40078	
69	-0,000300176	69	1,22483	69	-1,22487	
70	-0,540025	70	1,40226	70	-0,859621	
71	-0,999431	71	1,36634	71	-0,36502	
72	-1,30758	72	1,12081	72	0,184259	
73	-1,41383	73	0,706906	73	0,707293	
74	-1,30601	74	0,184609	74	1,12285	
75	-1,00037	75	-0,365802	75	1,36593	
76	-0,54065	76	-0,860296	76	1,4028	
77	0,000324867	77	-1,2239	77	1,2247	
78	0,54005	78	-1,40227	78	0,861016	
79	0,998519	79	-1,36635	79	0,365477	
80	1,3076	80	-1,12113	80	-0,183489	
81	1,41386	81	-0,707856	81	-0,707148	
82	1,30698	82	-0,184622	82	-1,12145	
83	1,00039	83	0,366725	83	-1,36485	
84	0,54005	84	0,860283	84	-1,40203	
85	-0,000612698	85	1,22452	85	-1,22456	
86	-0,54065	86	1,40195	86	-0,860559	
87	-0,998806	87	1,36602	87	-0,36502	
88	-1,30633	88	1,12174	88	0,185196	
89	-1,41352	89	0,706593	89	0,706668	
90	-1,30601	90	0,184296	90	1,12222	
91	-1,00037	91	-0,365802	91	1,36562	
92	-0,54065	92	-0,859672	92	1,40311	
93	0,000637388	93	-1,22453	93	1,22533	
94	0,541612	94	-1,40165	94	0,861329	
95	1,00071	95	-1,36541	95	0,366727	
96	1,30573	96	-1,12269	96	-0,185364	
97	1,41417	97	-0,707544	97	-0,707148	
98	1,30698	98	-0,18431	98	-1,12051	
99	0,999769	99	0,365476	99	-1,36578	
100	0,540675	100	0,860283	100	-1,40171	
101	0,00094991	101	1,22514	101	-1,22393	
102	-0,540962	102	1,40195	102	-0,860871	
103	-1,00037	103	1,3654	103	-0,36627	
104	-1,30508	104	1,12299	104	0,186134	
105	-1,41415	105	0,706593	105	0,706981	
106	-1,30601	106	0,183672	106	1,12191	
107	-0,999744	107	-0,365802	107	1,36655	
108	-0,54065	108	-0,860921	108	1,40155	
109	-0,000612698	109	-1,22484	109	1,2247	
110	0,540362	110	-1,40258	110	0,860704	
111	1,00071	111	-1,36541	111	0,366727	
112	1,30604	112	-1,12238	112	-0,184427	
113	1,41324	113	-0,707231	113	-0,707148	
114	1,30792	114	-0,183685	114	-1,1202	
115	0,999144	115	0,364851	115	-1,36641	
116	0,541612	116	0,86122	116	-1,4014	
117	1,23455E-5	117	1,22452	117	-1,22487	
118	-0,540337	118	1,40257	118	-0,860246	
119	-0,999431	119	1,36634	119	-0,365645	
120	-1,3057	120	1,12206	120	0,184571	
121	-1,41321	121	0,706906	121	0,707293	
