Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
27958	-1,37383	27958	-1,37416	27958	-1,37359	
27959	-1,39696	27959	-1,39727	27959	-1,39671	
27960	-1,40946	27960	-1,41039	27960	-1,40921	
27961	-1,41446	27961	-1,41477	27961	-1,41452	
27962	-1,40852	27962	-1,40821	27962	-1,40859	
27963	-1,39602	27963	-1,39665	27963	-1,39609	
27964	-1,37414	27964	-1,37478	27964	-1,37391	
27965	-1,34352	27965	-1,34386	27965	-1,3436	
27966	-1,30601	27966	-1,30668	27966	-1,30579	
27967	-1,25945	27967	-1,25983	27967	-1,26018	
27968	-1,20601	27968	-1,20579	27968	-1,20519	
27969	-1,14288	27969	-1,14394	27969	-1,14363	
27970	-1,07569	27970	-1,07552	27970	-1,07552	
27971	-0,998806	27971	-0,999305	27971	-0,998972	
27972	-0,917238	27972	-0,917149	27972	-0,917424	
27973	-0,830357	27973	-0,830933	27973	-0,830876	
27974	-0,739101	27974	-0,739718	27974	-0,739017	
27975	-0,641282	27975	-0,641632	27975	-0,641222	
27976	-0,54065	27976	-0,541358	27976	-0,540615	
27977	-0,439393	27977	-0,438586	27977	-0,43782	
27978	-0,329385	27978	-0,329566	27978	-0,329401	
27979	-0,22094	27979	-0,221171	27979	-0,220983	
27980	-0,110933	27980	-0,111526	27980	-0,11069	
27981	0,000637388	27981	-6,7895E-6	27981	0,000541036	
27982	0,112208	27982	0,112137	27982	0,111772	
27983	0,221903	27983	0,221157	27983	0,222065	
27984	0,328785	27984	0,32924	27984	0,328921	
27985	0,43723	27985	0,437011	27985	0,437652	
27986	0,541925	27986	0,541033	27986	0,541384	
27987	0,642557	27987	0,641618	27987	0,641679	
27988	0,738188	27988	0,738456	27988	0,73885	
27989	0,83132	27989	0,83092	27989	0,831021	
27990	0,919139	27990	0,918386	27990	0,919444	
27991	0,998832	27991	0,998979	27991	0,998805	
27992	1,07509	27992	1,0752	27992	1,07598	
27993	1,14478	27993	1,14424	27993	1,1444	
27994	1,20603	27994	1,20609	27994	1,20627	
27995	1,2601	27995	1,25982	27995	1,26063	
27996	1,30823	27996	1,3073	27996	1,3075	
27997	1,34542	27997	1,34478	27997	1,34499	
27998	1,37355	27998	1,37383	27998	1,37405	
27999	1,3973	27999	1,39695	27999	1,39749	
28000	1,41011	28000	1,40913	28000	1,40998	
28001	1,41386	28001	1,41382	28001	1,41436	
28002	1,41042	28002	1,40976	28002	1,40998	
28003	1,39761	28003	1,39757	28003	1,39874	
28004	1,37542	28004	1,3754	28004	1,3753	
28005	1,34354	28005	1,34291	28005	1,34406	
28006	1,30698	28006	1,30605	28006	1,3075	
28007	1,25979	28007	1,26013	28007	1,26095	
28008	1,20635	28008	1,20609	28008	1,20596	
28009	1,14415	28009	1,14392	28009	1,14409	
28010	1,07634	28010	1,07582	28010	1,07629	
28011	1,00071	28011	1,00085	28011	1,00099	
28012	0,917576	28012	0,917761	28012	0,917881	
28013	0,830382	28013	0,830295	28013	0,830709	
28014	0,738501	28014	0,739393	28014	0,739162	
28015	0,642244	28015	0,642243	28015	0,641367	
28016	0,541925	28016	0,541657	28016	0,542322	
28017	0,438168	28017	0,437323	28017	0,437652	
28018	0,330035	28018	0,330802	28018	0,330484	
28019	0,220653	28019	0,219908	28019	0,22019	
28020	0,11127	28020	0,1112	28020	0,111772	
28021	0,000324867	28021	-0,000319168	28021	0,000228591	
28022	-0,10937	28022	-0,110589	28022	-0,110065	
28023	-0,221253	28023	-0,221171	28023	-0,221295	
28024	-0,33001	28024	-0,330191	28024	-0,329714	
28025	-0,43533	28025	-0,436087	28025	-0,435008	
28026	-0,540962	28026	-0,541983	28026	-0,541552	
28027	-0,642844	28027	-0,642569	28027	-0,642159	
28028	-0,738788	28028	-0,738781	28028	-0,738392	
28029	-0,831295	28029	-0,831245	28029	-0,831189	
28030	-0,917863	28030	-0,918399	28030	-0,918361	
28031	-0,999744	28031	-0,999929	28031	-0,999284	
28032	-1,07412	28032	-1,07428	28032	-1,07427	
28033	-1,14444	28033	-1,14519	28033	-1,14457	
28034	-1,2057	28034	-1,2061	28034	-1,20581	
28035	-1,25914	28035	-1,25889	28035	-1,25861	
28036	-1,3057	28036	-1,30637	28036	-1,30579	
28037	-1,34508	28037	-1,34511	28037	-1,34454	
28038	-1,37414	28038	-1,37416	28038	-1,37453	
