Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
29001	-0,437518	29001	-0,438274	29001	-0,436883	
29002	-0,541275	29002	-0,541671	29002	-0,540927	
29003	-0,640657	29003	-0,641632	29003	-0,641222	
29004	-0,739413	29004	-0,740031	29004	-0,739642	
29005	-0,83067	29005	-0,83062	29005	-0,830876	
29006	-0,917238	29006	-0,918086	29006	-0,916799	
29007	-1,00099	29007	-1,00149	29007	-1,00116	
29008	-1,07537	29008	-1,07584	29008	-1,07458	
29009	-1,14319	29009	-1,14362	29009	-1,1427	
29010	-1,20507	29010	-1,20579	29010	-1,2055	
29011	-1,26007	29011	-1,26045	29011	-1,26018	
29012	-1,30633	29012	-1,307	29012	-1,30611	
29013	-1,34477	29013	-1,34479	29013	-1,34422	
29014	-1,37446	29014	-1,37478	29014	-1,37422	
29015	-1,39852	29015	-1,39821	29015	-1,39703	
29016	-1,40946	29016	-1,40977	29016	-1,40952	
29017	-1,41383	29017	-1,41446	29017	-1,4139	
29018	-1,40915	29018	-1,40946	29018	-1,40859	
29019	-1,39727	29019	-1,39602	29019	-1,3964	
29020	-1,37633	29020	-1,37697	29020	-1,37547	
29021	-1,34414	29021	-1,34355	29021	-1,34297	
29022	-1,30601	29022	-1,30668	29022	-1,30611	
29023	-1,2607	29023	-1,26108	29023	-1,26018	
29024	-1,20476	29024	-1,20547	29024	-1,20519	
29025	-1,14413	29025	-1,14425	29025	-1,14395	
29026	-1,07475	29026	-1,07584	29026	-1,07521	
29027	-1,00006	29027	-0,999305	29027	-0,999284	
29028	-0,918801	29028	-0,919024	29028	-0,918361	
29029	-0,830982	29029	-0,830933	29029	-0,830564	
29030	-0,738788	29030	-0,739718	29030	-0,738392	
29031	-0,642844	29031	-0,641632	29031	-0,641534	
29032	-0,540962	29032	-0,541358	29032	-0,541552	
29033	-0,437205	29033	-0,437961	29033	-0,436883	
29034	-0,329385	29034	-0,329566	29034	-0,328777	
29035	-0,220315	29035	-0,220858	29035	-0,220358	
29036	-0,111245	29036	-0,112151	29036	-0,111314	
29037	0,0022	29037	0,00124272	29037	0,00210326	
29038	0,111583	29038	0,111825	29038	0,111772	
