Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
26818	0,541925	26818	0,541345	26818	0,542634	
26819	0,435667	26819	0,435136	26819	0,43609	
26820	0,328785	26820	0,329552	26820	0,329546	
26821	0,22284	26821	0,221469	26821	0,222065	
26822	0,111583	26822	0,110575	26822	0,111459	
26823	1,23455E-5	26823	-0,000319168	26823	0,000541036	
26824	-0,111558	26824	-0,111838	26824	-0,111314	
26825	-0,220628	26825	-0,221483	26825	-0,220983	
26826	-0,329698	26826	-0,330191	26826	-0,329714	
26827	-0,435643	26827	-0,436399	26827	-0,43532	
26828	-0,541587	26828	-0,541358	26828	-0,541239	
26829	-0,642532	26829	-0,642569	26829	-0,641847	
26830	-0,738788	26830	-0,738469	26830	-0,738392	
26831	-0,831295	26831	-0,830933	26831	-0,831189	
26832	-0,919113	26832	-0,919648	26832	-0,918986	
26833	-0,999431	26833	-0,999617	26833	-0,998659	
26834	-1,07506	26834	-1,0749	26834	-1,0749	
26835	-1,14382	26835	-1,14487	26835	-1,14363	
26836	-1,20445	26836	-1,20547	26836	-1,20519	
26837	-1,26039	26837	-1,26045	26837	-1,25955	
26838	-1,30508	26838	-1,30606	26838	-1,30611	
26839	-1,34445	26839	-1,34448	26839	-1,34391	
26840	-1,37446	26840	-1,3751	26840	-1,37391	
26841	-1,39602	26841	-1,39665	26841	-1,39578	
26842	-1,4104	26842	-1,41039	26842	-1,41046	
26843	-1,4129	26843	-1,41383	26843	-1,41265	
26844	-1,40852	26844	-1,40883	26844	-1,40828	
26845	-1,3979	26845	-1,39821	26845	-1,39671	
26846	-1,37508	26846	-1,37603	26846	-1,37484	
26847	-1,34445	26847	-1,34511	26847	-1,34454	
26848	-1,30633	26848	-1,307	26848	-1,30611	
26849	-1,25976	26849	-1,26045	26849	-1,25955	
26850	-1,20601	26850	-1,2061	26850	-1,20581	
26851	-1,14319	26851	-1,14331	26851	-1,14301	
26852	-1,0735	26852	-1,07396	26852	-1,07396	
26853	-0,999744	26853	-1,00024	26853	-0,999597	
26854	-0,919738	26854	-0,919336	26854	-0,919298	
26855	-0,832232	26855	-0,832495	26855	-0,832126	
26856	-0,738163	26856	-0,738781	26856	-0,737768	
26857	-0,641282	26857	-0,641319	26857	-0,640597	
26858	-0,542212	26858	-0,542608	26858	-0,542177	
