Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
27922	0,000324867	27922	-0,000319168	27922	0,00116593	
27923	0,110957	27923	0,111512	27923	0,111459	
27924	0,22159	27924	0,220845	27924	0,221752	
27925	0,328473	27925	0,329865	27925	0,329859	
27926	0,436918	27926	0,436698	27926	0,437652	
27927	0,54005	27927	0,540095	27927	0,540447	
27928	0,642244	27928	0,641618	27928	0,642304	
27929	0,738813	27929	0,738456	27929	0,739162	
27930	0,830382	27930	0,830607	27930	0,831334	
27931	0,917576	27931	0,916824	27931	0,918506	
27932	1,00071	27932	1,00023	27932	1,00037	
27933	1,07665	27933	1,07582	27933	1,07629	
27934	1,1429	27934	1,14299	27934	1,14315	
27935	1,20478	27935	1,20515	27935	1,20564	
27936	1,26041	27936	1,26044	27936	1,26063	
27937	1,30604	27937	1,30542	27937	1,30625	
27938	1,34479	27938	1,34416	27938	1,34499	
27939	1,37417	27939	1,37477	27939	1,37499	
27940	1,39698	27940	1,39664	27940	1,39686	
27941	1,41011	27941	1,40882	27941	1,40998	
27942	1,41449	27942	1,41444	27942	1,41436	
27943	1,41074	27943	1,41007	27943	1,41061	
27944	1,39667	27944	1,39601	27944	1,39686	
27945	1,37511	27945	1,37508	27945	1,37593	
27946	1,34479	27946	1,34478	27946	1,34531	
27947	1,30448	27947	1,3048	27947	1,305	
27948	1,26072	27948	1,26075	27948	1,26095	
27949	1,20635	27949	1,2064	27949	1,20689	
27950	1,14322	27950	1,14267	27950	1,14347	
27951	1,07415	27951	1,07457	27951	1,07504	
27952	1,00039	27952	0,999917	27952	1,00037	
27953	0,918201	27953	0,917449	27953	0,917569	
27954	0,830382	27954	0,829983	27954	0,830709	
27955	0,737876	27955	0,737831	27955	0,738538	
27956	0,643494	27956	0,642243	27956	0,642929	
27957	0,540987	27957	0,540408	27957	0,541384	
27958	0,436605	27958	0,436386	27958	0,436715	
27959	0,329723	27959	0,328928	27959	0,329859	
27960	0,221903	27960	0,221157	27960	0,222377	
27961	0,11127	27961	0,111512	27961	0,112084	
27962	0,00126243	27962	-6,7895E-6	27962	0,000228591	
27963	-0,112183	27963	-0,112463	27963	-0,111314	
27964	-0,21969	27964	-0,220858	27964	-0,220045	
27965	-0,329385	27965	-0,329254	27965	-0,328464	
27966	-0,43658	27966	-0,437649	27966	-0,436883	
27967	-0,541587	27967	-0,541671	27967	-0,540927	
27968	-0,640344	27968	-0,640695	27968	-0,640285	
27969	-0,739101	27969	-0,739094	27969	-0,738392	
27970	-0,831607	27970	-0,83187	27970	-0,831814	
27971	-0,918488	27971	-0,918399	27971	-0,917736	
27972	-0,997869	27972	-0,999305	27972	-0,998347	
27973	-1,07506	27973	-1,07459	27973	-1,0749	
27974	-1,14475	27974	-1,14519	27974	-1,14426	
27975	-1,2057	27975	-1,20579	27975	-1,2055	
27976	-1,25976	27976	-1,25983	27976	-1,25924	
27977	-1,30539	27977	-1,30575	27977	-1,30517	
27978	-1,34477	27978	-1,34479	27978	-1,34422	
27979	-1,37664	27979	-1,37572	27979	-1,37547	
27980	-1,3954	27980	-1,39665	27980	-1,39609	
27981	-1,40977	27981	-1,40977	27981	-1,40828	
27982	-1,41415	27982	-1,41508	27982	-1,41452	
