Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
26872	-0,738788	26872	-0,738157	26872	-0,737768	
26873	-0,643469	26873	-0,643506	26873	-0,643097	
26874	-0,540337	26874	-0,540734	26874	-0,540302	
26875	-0,43533	26875	-0,435774	26875	-0,434696	
26876	-0,330323	26876	-0,330503	26876	-0,330651	
26877	-0,221878	26877	-0,221483	26877	-0,221295	
26878	-0,109995	26878	-0,110589	26878	-0,10944	
26879	1,23455E-5	26879	-0,000943924	26879	-8,38547E-5	
26880	0,110332	26880	0,110263	26880	0,110522	
26881	0,22034	26881	0,22022	26881	0,221752	
26882	0,330973	26882	0,33049	26882	0,330484	
26883	0,43723	26883	0,437011	26883	0,437965	
26884	0,541612	26884	0,541033	26884	0,542009	
26885	0,642869	26885	0,642243	26885	0,641992	
26886	0,738188	26886	0,738143	26886	0,73885	
26887	0,831945	26887	0,83092	26887	0,831646	
26888	0,918513	26888	0,91901	26888	0,918819	
26889	0,999144	26889	0,999292	26889	0,999742	
26890	1,07696	26890	1,07582	26890	1,0766	
26891	1,14447	26891	1,14361	26891	1,14409	
26892	1,20385	26892	1,20452	26892	1,20471	
26893	1,26072	26893	1,26044	26893	1,26095	
26894	1,30792	26894	1,3073	26894	1,30813	
26895	1,34386	26895	1,34322	26895	1,34406	
26896	1,37448	26896	1,37477	26896	1,37561	
26897	1,39698	26897	1,39664	26897	1,39749	
26898	1,40949	26898	1,40882	26898	1,40967	
26899	1,4148	26899	1,41413	26899	1,41498	
26900	1,40949	26900	1,40913	26900	1,40998	
26901	1,39698	26901	1,39664	26901	1,39686	
26902	1,3748	26902	1,37477	26902	1,3753	
26903	1,34479	26903	1,34385	26903	1,34499	
26904	1,30573	26904	1,30542	26904	1,30594	
26905	1,25916	26905	1,25919	26905	1,2597	
26906	1,20635	26906	1,20577	26906	1,20658	
26907	1,14415	26907	1,14424	26907	1,1444	
26908	1,07384	26908	1,0727	26908	1,0741	
26909	0,999144	26909	0,998979	26909	0,999742	
26910	0,918513	26910	0,918698	26910	0,918819	
26911	0,830695	26911	0,830607	26911	0,830397	
26912	0,738813	26912	0,738768	26912	0,739162	
26913	0,640994	26913	0,641306	26913	0,640742	
26914	0,5413	26914	0,540095	26914	0,542009	
26915	0,43723	26915	0,436698	26915	0,43609	
26916	0,329723	26916	0,330177	26916	0,330484	
26917	0,221278	26917	0,220532	26917	0,221128	
26918	0,109707	26918	0,10995	26918	0,110522	
26919	0,00126243	26919	0,000617967	26919	0,000853482	
26920	-0,109683	26920	-0,110901	26920	-0,109752	
26921	-0,222503	26921	-0,222733	26921	-0,222545	
26922	-0,33001	26922	-0,330191	26922	-0,330026	
26923	-0,436268	26923	-0,436399	26923	-0,435945	
26924	-0,54065	26924	-0,541358	26924	-0,541239	
26925	-0,641907	26925	-0,642256	26925	-0,641534	
26926	-0,739726	26926	-0,739718	26926	-0,73933	
26927	-0,831295	26927	-0,831245	26927	-0,831189	
26928	-0,918176	26928	-0,919024	26928	-0,918673	
26929	-0,999431	26929	-0,999617	26929	-0,999284	
26930	-1,07412	26930	-1,07459	26930	-1,07396	
26931	-1,14538	26931	-1,1455	26931	-1,14426	
