Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
27720	0,998519	27720	0,999292	27720	0,999117	
27721	1,07477	27721	1,07551	27721	1,07535	
27722	1,14478	27722	1,14455	27722	1,14472	
27723	1,20385	27723	1,20452	27723	1,20471	
27724	1,2601	27724	1,2595	27724	1,26001	
27725	1,30604	27725	1,30542	27725	1,30594	
27726	1,34542	27726	1,34447	27726	1,34624	
27727	1,3748	27727	1,37477	27727	1,37561	
27728	1,39605	27728	1,39632	27728	1,39655	
27729	1,41167	27729	1,41038	27729	1,41092	
27730	1,41449	27730	1,41413	27730	1,41405	
27731	1,40917	27731	1,40882	27731	1,40873	
27732	1,39667	27732	1,39632	27732	1,39717	
27733	1,37605	27733	1,37665	27733	1,37624	
27734	1,34448	27734	1,34353	27734	1,34406	
27735	1,30573	27735	1,30574	27735	1,30594	
27736	1,2601	27736	1,25982	27736	1,26032	
27737	1,20603	27737	1,20577	27737	1,20533	
27738	1,14478	27738	1,1433	27738	1,1444	
27739	1,07571	27739	1,0752	27739	1,07629	
27740	0,999769	27740	0,999292	27740	0,999742	
27741	0,919451	27741	0,918698	27741	0,919131	
27742	0,830382	27742	0,830607	27742	0,831646	
27743	0,738813	27743	0,738143	27743	0,739162	
27744	0,641932	27744	0,641618	27744	0,641055	
27745	0,541612	27745	0,541033	27745	0,542322	
27746	0,436918	27746	0,436386	27746	0,43734	
27747	0,328785	27747	0,328615	27747	0,329859	
27748	0,222528	27748	0,221469	27748	0,222065	
27749	0,11127	27749	0,111512	27749	0,111772	
27750	-0,000925219	27750	-0,00156868	27750	-0,000708746	
27751	-0,11062	27751	-0,111526	27751	-0,110377	
27752	-0,220628	27752	-0,219921	27752	-0,220045	
27753	-0,330323	27753	-0,330815	27753	-0,329714	
27754	-0,43658	27754	-0,436712	27754	-0,435633	
27755	-0,541275	27755	-0,541358	27755	-0,540927	
27756	-0,641594	27756	-0,642256	27756	-0,642159	
