Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
28197	-1,30726	28197	-1,30793	28197	-1,30673	
28198	-0,999744	28198	-0,999929	28198	-0,999597	
28199	-0,540337	28199	-0,540421	28199	-0,540302	
28200	-0,000925219	28200	-0,0012563	28200	-0,000708746	
28201	0,540675	28201	0,54072	28201	0,540759	
28202	0,999769	28202	1,00023	28202	1,00068	
28203	1,30792	28203	1,30667	28203	1,30719	
28204	1,41355	28204	1,41382	28204	1,41405	
28205	1,30573	28205	1,30574	28205	1,30625	
28206	1,00008	28206	1,00023	28206	1,00037	
28207	0,540987	28207	0,541345	28207	0,541697	
28208	0,000324867	28208	-0,000319168	28208	-8,38547E-5	
28209	-0,540962	28209	-0,541046	28209	-0,53999	
28210	-0,999119	28210	-0,999929	28210	-0,999284	
28211	-1,30664	28211	-1,30668	28211	-1,30579	
28212	-1,41321	28212	-1,41383	28212	-1,41327	
28213	-1,30664	28213	-1,307	28213	-1,30704	
28214	-0,999431	28214	-0,999617	28214	-0,999284	
28215	-0,539712	28215	-0,540109	28215	-0,53999	
28216	-0,00123774	28216	-0,0012563	28216	-8,38547E-5	
28217	0,5413	28217	0,541033	28217	0,542009	
28218	0,999769	28218	0,999917	28218	1,00005	
28219	1,30573	28219	1,30636	28219	1,30688	
28220	1,41386	28220	1,41382	28220	1,41467	
28221	1,30667	28221	1,30574	28221	1,30625	
28222	0,999457	28222	0,999604	28222	1,00037	
28223	0,540987	28223	0,541657	28223	0,542009	
28224	-0,000925219	28224	-0,000319168	28224	0,000228591	
28225	-0,54065	28225	-0,541046	28225	-0,541239	
28226	-0,999744	28226	-0,999617	28226	-0,999597	
28227	-1,30633	28227	-1,30668	28227	-1,30548	
28228	-1,41352	28228	-1,41446	28228	-1,41296	
28229	-1,30633	28229	-1,307	28229	-1,30611	
28230	-0,999119	28230	-0,999305	28230	-0,998659	
28231	-0,539712	28231	-0,540734	28231	-0,53999	
28232	-0,000612698	28232	-0,0012563	28232	-0,0003963	
28233	0,540362	28233	0,540408	28233	0,541072	
28234	1,00008	28234	0,999917	28234	1,00037	
28235	1,30604	28235	1,30542	28235	1,30625	
28236	1,4148	28236	1,41444	28236	1,4153	
28237	1,30635	28237	1,30636	28237	1,30656	
28238	0,999457	28238	0,999604	28238	1,00037	
28239	0,5413	28239	0,541345	28239	0,542009	
28240	-0,000300176	28240	-0,000319168	28240	-8,38547E-5	
28241	-0,540962	28241	-0,541671	28241	-0,540615	
28242	-0,999431	28242	-0,998992	28242	-0,998659	
28243	-1,30664	28243	-1,307	28243	-1,30611	
28244	-1,41321	28244	-1,41383	28244	-1,41296	
28245	-1,30601	28245	-1,307	28245	-1,30611	
28246	-0,999744	28246	-0,999617	28246	-0,999284	
28247	-0,540337	28247	-0,541046	28247	-0,540615	
28248	-0,00123774	28248	-0,0012563	28248	-0,0003963	
28249	0,541925	28249	0,54072	28249	0,542322	
28250	1,00164	28250	1,00054	28250	1,00068	
28251	1,30604	28251	1,3048	28251	1,30563	
28252	1,41449	28252	1,41351	28252	1,41436	
28253	1,30667	28253	1,30667	28253	1,30719	
28254	1,00008	28254	0,999917	28254	1,00005	
28255	0,540362	28255	0,539783	28255	0,541072	
28256	-0,000300176	28256	-0,000631546	28256	-8,38547E-5	
28257	-0,54065	28257	-0,540421	28257	-0,540302	
28258	-0,999119	28258	-0,999617	28258	-0,999284	
28259	-1,30633	28259	-1,30731	28259	-1,30579	
28260	-1,41321	28260	-1,41352	28260	-1,41327	
28261	-1,30726	28261	-1,30762	28261	-1,30704	
28262	-1,00037	28262	-1,00024	28262	-0,999597	
28263	-0,540025	28263	-0,541046	28263	-0,540615	
28264	-0,00123774	28264	-0,0012563	28264	-0,0003963	
