fs 4800
kfs 1 hz, no plot 1

Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
29511	-0,737851	29511	-0,738781	29511	-0,737768	
29512	-0,640657	29512	-0,641632	29512	-0,640909	
29513	-0,542525	29513	-0,542608	29513	-0,541864	
29514	-0,436893	29514	-0,437649	29514	-0,436883	
29515	-0,329385	29515	-0,329566	29515	-0,329089	
29516	-0,221878	29516	-0,22242	29516	-0,221608	
29517	-0,110933	29517	-0,111526	29517	-0,110377	
29518	0,000324867	29518	-0,000319168	29518	0,000541036	
29519	0,110645	29519	0,110575	29519	0,109897	
29520	0,22159	29520	0,221782	29520	0,221752	
29521	0,329723	29521	0,330177	29521	0,330171	
29522	0,438168	29522	0,437635	29522	0,43859	
29523	0,541612	29523	0,541033	29523	0,542322	
29524	0,641932	29524	0,640994	29524	0,641992	
29525	0,738813	29525	0,738456	29525	0,739162	
29526	0,830382	29526	0,83092	29526	0,831646	
29527	0,918201	29527	0,918073	29527	0,919131	
29528	1,00039	29528	0,999917	29528	1,00037	
29529	1,0754	29529	1,07551	29529	1,07629	
29530	1,14478	29530	1,14424	29530	1,14503	
29531	1,20572	29531	1,20546	29531	1,20596	
29532	1,25885	29532	1,25919	29532	1,25938	
29533	1,3076	29533	1,3073	29533	1,30781	
29534	1,34511	29534	1,34478	29534	1,34562	
29535	1,37355	29535	1,37352	29535	1,37374	
29536	1,39792	29536	1,39757	29536	1,39811	
29537	1,41167	29537	1,41101	29537	1,41155	
29538	1,4123	29538	1,41226	29538	1,4128	
29539	1,41042	29539	1,40976	29539	1,41061	
29540	1,39667	29540	1,39695	29540	1,39717	
29541	1,37386	29541	1,37352	29541	1,37374	
29542	1,34573	29542	1,34541	29542	1,34624	
29543	1,30854	29543	1,3073	29543	1,30781	
29544	1,25947	29544	1,25825	29544	1,25907	
29545	1,20447	29545	1,20515	29545	1,20533	
29546	1,14384	29546	1,1433	29546	1,14409	
29547	1,07477	29547	1,07426	29547	1,07504	
29548	1,00071	29548	1,00023	29548	1,00068	
29549	0,916638	29549	0,917136	29549	0,917881	
29550	0,831945	29550	0,831545	29550	0,831334	
29551	0,738813	29551	0,739393	29551	0,739787	
29552	0,642557	29552	0,642243	29552	0,642304	
29553	0,5413	29553	0,54072	29553	0,541697	
29554	0,436918	29554	0,436386	29554	0,43734	
29555	0,330348	29555	0,330802	29555	0,331108	
29556	0,220653	29556	0,22022	29556	0,22144	
29557	0,110332	29557	0,110263	29557	0,110209	
29558	0,000324867	29558	-0,000319168	29558	0,00116593	
29559	-0,110308	29559	-0,110901	29559	-0,110377	
29560	-0,22219	29560	-0,222108	29560	-0,22192	
29561	-0,329698	29561	-0,329566	29561	-0,329089	
29562	-0,435955	29562	-0,436712	29562	-0,435945	
29563	-0,5419	29563	-0,542295	29563	-0,541864	
29564	-0,643469	29564	-0,643506	29564	-0,643097	
29565	-0,739101	29565	-0,739718	29565	-0,738392	
29566	-0,831295	29566	-0,832182	29566	-0,831501	
29567	-0,918488	29567	-0,919024	29567	-0,918049	
29568	-0,999119	29568	-0,999929	29568	-0,999284	
29569	-1,07537	29569	-1,07552	29569	-1,0749	
29570	-1,14288	29570	-1,14425	29570	-1,14332	
29571	-1,20538	29571	-1,20516	29571	-1,20519	
29572	-1,25914	29572	-1,25952	29572	-1,25893	
29573	-1,3057	29573	-1,30668	29573	-1,30548	
29574	-1,34508	29574	-1,34479	29574	-1,34422	
29575	-1,37414	29575	-1,3751	29575	-1,37484	
29576	-1,39665	29576	-1,39727	29576	-1,39671	
29577	-1,40946	29577	-1,40946	29577	-1,4089	
29578	-1,41415	29578	-1,41446	29578	-1,4139	
29579	-1,40946	29579	-1,40977	29579	-1,40952	
29580	-1,39571	29580	-1,39602	29580	-1,39546	
29581	-1,37446	29581	-1,37541	29581	-1,37422	
29582	-1,34602	29582	-1,34573	29582	-1,34547	
29583	-1,30539	29583	-1,30606	29583	-1,30579	
29584	-1,25914	29584	-1,25952	29584	-1,25861	
29585	-1,20695	29585	-1,20704	29585	-1,20644	
29586	-1,14413	29586	-1,14456	29586	-1,14363	
29587	-1,07506	29587	-1,07552	29587	-1,07521	
29588	-0,999119	29588	-0,999305	29588	-0,999909	
29589	-0,918176	29589	-0,918711	29589	-0,918049	
29590	-0,831607	29590	-0,831558	29590	-0,831189	
29591	-0,738788	29591	-0,739094	29591	-0,73808	
29592	-0,640969	29592	-0,641944	29592	-0,641222	
29593	-0,541587	29593	-0,542295	29593	-0,540927	
29594	-0,436268	29594	-0,437649	29594	-0,436258	
29595	-0,330948	29595	-0,331128	29595	-0,329714	
29596	-0,220315	29596	-0,221483	29596	-0,22067	
29597	-0,110308	29597	-0,111213	29597	-0,11069	
29598	-0,000612698	29598	-0,000943924	29598	-0,0003963	
29599	0,111583	29599	0,111512	29599	0,112084	
29600	0,221903	29600	0,221157	29600	0,222065	
29601	0,328785	29601	0,328928	29601	0,329234	
29602	0,43848	29602	0,437948	29602	0,438902	
29603	0,542862	29603	0,54197	29603	0,542634	
29604	0,641307	29604	0,641306	29604	0,641367	
29605	0,739439	29605	0,739393	29605	0,739787	
29606	0,83132	29606	0,831545	29606	0,831959	
29607	0,918513	29607	0,917449	29607	0,917881	
29608	0,999457	29608	0,999292	29608	0,99943	
29609	1,0754	29609	1,0752	29609	1,07535	
29610	1,14415	29610	1,1433	29610	1,14409	
29611	1,20572	29611	1,20546	29611	1,20627	
29612	1,25947	29612	1,25982	29612	1,26032	
29613	1,30698	29613	1,30636	29613	1,30719	
29614	1,34511	29614	1,34447	29614	1,34562	
29615	1,3748	29615	1,37477	29615	1,3753	
29616	1,39698	29616	1,39664	29616	1,39686	
29617	1,4098	29617	1,40976	29617	1,4103	
29618	1,41574	29618	1,41413	29618	1,55715	
29619	1,40886	29619	1,40882	29619	1,55058	
29620	1,39573	29620	1,39632	29620	1,53559	
29621	1,37417	29621	1,37571	29621	1,51122	
29622	1,34136	29622	1,34478	29622	1,47622	
29623	1,29885	29623	1,30417	29623	1,42967	
29624	1,25291	29624	1,26044	29624	1,37874	
29625	1,19603	29625	1,20671	29625	1,31594	
29626	1,12853	29626	1,14236	29626	1,24251	
29627	1,05759	29627	1,07489	29627	1,16346	
29628	0,979455	29628	1,00054	29628	1,07785	
29629	0,892887	29629	0,917449	29629	0,982245	
29630	0,801943	29630	0,830607	29630	0,882263	
29631	0,705061	29631	0,737206	29631	0,776031	
29632	0,605992	29632	0,642556	29632	0,665738	
29633	0,500359	29633	0,541345	29633	0,550758	
29634	0,391602	29634	0,436386	29634	0,430779	
29635	0,281594	29635	0,329552	29635	0,310175	
29636	0,169399	29636	0,221157	29636	0,186134	
29637	0,0550161	29637	0,110888	29637	0,0614679	
29638	-0,0590542	29638	-0,000943924	29638	-0,0644476	
29639	-0,173125	29639	-0,111838	29639	-0,190363	
29640	-0,284382	29640	-0,220546	29640	-0,312217	
29641	-0,395327	29641	-0,330503	29641	-0,434696	
29642	-0,505022	29642	-0,438274	29642	-0,554362	
29643	-0,607217	29643	-0,541046	29643	-0,668405	
29644	-0,707849	29644	-0,641007	29644	-0,77901	
29645	-0,80598	29645	-0,739718	29645	-0,886179	
29646	-0,896924	29646	-0,831558	29646	-0,986162	
29647	-0,98068	29647	-0,917774	29647	-1,07865	
29648	-1,05944	29648	-0,999929	29648	-1,16582	
29649	-1,13257	29649	-1,07521	29649	-1,24518	
29650	-1,19726	29650	-1,14487	29650	-1,3161	
29651	-1,2532	29651	-1,20547	29651	-1,37828	
29652	-1,30195	29652	-1,26014	29652	-1,43202	
29653	-1,3432	29653	-1,30731	29653	-1,47639	
29654	-1,37352	29654	-1,34479	29654	-1,51076	
29655	-1,39633	29655	-1,37541	29655	-1,53544	
29656	-1,4104	29656	-1,39696	29656	-1,55106	
29657	-1,41383	29657	-1,41039	29657	-1,55575	
29658	-1,40883	29658	-1,41446	29658	-1,5495	
29659	-1,39477	29659	-1,40914	29659	-1,53357	
29660	-1,37258	29660	-1,39727	29660	-1,50919	
29661	-1,34102	29661	-1,37634	29661	-1,47483	
29662	-1,29851	29662	-1,34448	29662	-1,42858	
29663	-1,24976	29663	-1,30637	29663	-1,37453	
29664	-1,19413	29664	-1,26139	29664	-1,31267	
29665	-1,12756	29665	-1,2061	29665	-1,23955	
29666	-1,05506	29666	-1,14331	29666	-1,16051	
29667	-0,976617	29667	-1,07615	29667	-1,07427	
29668	-0,890986	29668	-1,00024	29668	-0,979913	
29669	-0,799418	29669	-0,919024	29669	-0,879305	
29670	-0,702223	29670	-0,830933	29670	-0,772449	
29671	-0,600966	29671	-0,738781	29671	-0,661218	
29672	-0,496272	29672	-0,642569	29672	-0,546239	
29673	-0,387827	29673	-0,541671	29673	-0,426572	
29674	-0,277507	29674	-0,437649	29674	-0,305031	
29675	-0,164686	29675	-0,329878	29675	-0,180677	
29676	-0,0506161	29676	-0,221483	29676	-0,0560116	
29677	0,0634542	29677	-0,110901	29677	0,0699039	
29678	0,177837	29678	0,000930345	29678	0,195507	
29679	0,28847	29679	0,110575	29679	0,317986	
29680	0,39754	29680	0,22022	29680	0,43859	
29681	0,50786	29681	0,330802	29681	0,559506	
29682	0,61318	29682	0,437948	29682	0,674799	
29683	0,712562	29683	0,540408	29683	0,783842	
29684	0,808818	29684	0,642243	29684	0,890699	
29685	0,900075	29685	0,73908	29685	0,990369	
29686	0,983205	29686	0,829983	29686	1,08192	
29687	1,06196	29687	0,917761	29687	1,16846	
29688	1,13447	29688	0,999917	29688	1,24907	
29689	1,19885	29689	1,07457	29689	1,31906	
29690	1,25447	29690	1,14299	29690	1,38061	
29691	1,30385	29691	1,20577	29691	1,43435	
29692	1,34448	29692	1,25982	29692	1,47872	
29693	1,3748	29693	1,30636	29693	1,51278	
29694	1,3973	29694	1,34509	29694	1,53746	
29695	1,41011	29695	1,37415	29695	1,55058	
29696	1,41324	29696	1,3957	29696	1,5559	
29697	1,40855	29697	1,40913	29697	1,55027	
29698	1,39448	29698	1,41351	29698	1,5334	
29699	1,37136	29699	1,41007	29699	1,5084	
29700	1,33917	29700	1,39664	29700	1,47341	
29701	1,29698	29701	1,37415	29701	1,42748	
29702	1,24854	29702	1,34541	29702	1,37374	
29703	1,19072	29703	1,30636	29703	1,31063	
29704	1,12478	29704	1,25919	29704	1,23783	
29705	1,05259	29705	1,20546	29705	1,15784	
29706	0,974142	29706	1,14486	29706	1,07223	
29707	0,889449	29707	1,07645	29707	0,977559	
29708	0,794442	29708	0,998042	29708	0,874451	
29709	0,700686	29709	0,919323	29709	0,770407	
