4,136004e-02
1,199458e-01
1,971943e-01
2,731621e-01
3,477117e-01
4,204507e-01
4,906818e-01
5,580248e-01
6,223059e-01
6,830619e-01
7,399539e-01
7,925430e-01
8,406638e-01
8,840514e-01
9,224183e-01
9,555098e-01
9,831399e-01
1,005254e+00
1,021612e+00
1,032194e+00
1,036867e+00
1,035695e+00
1,028689e+00
1,015755e+00
9,970402e-01
9,727027e-01
9,428487e-01
9,076850e-01
8,672612e-01
8,219631e-01
7,720247e-01
7,176680e-01
6,591771e-01
5,969270e-01
5,314360e-01
4,628451e-01
3,915227e-01
3,180230e-01
2,429313e-01
1,664092e-01
8,857726e-02
1,066617e-02
-6,729483e-02
-1,455020e-01
-2,222564e-01
-2,977802e-01
-3,718410e-01
-4,437624e-01
-5,131467e-01
-5,794880e-01
-6,425763e-01
-7,021275e-01
-7,575840e-01
-8,087238e-01
-8,552474e-01
-8,970721e-01
-9,336697e-01
-9,649401e-01
-9,907648e-01
-1,011008e+00
-1,025467e+00
-1,034077e+00
-1,036772e+00
-1,033631e+00
-1,024676e+00
-1,009777e+00
-9,891554e-01
-9,629831e-01
-9,313323e-01
-8,943475e-01
-8,522560e-01
-8,054054e-01
-7,539489e-01
-6,981980e-01
-6,383594e-01
-5,750456e-01
-5,085047e-01
-4,389758e-01
-3,668754e-01
-2,927922e-01
-2,172047e-01
-1,402248e-01
-6,195744e-02
1,530304e-02
9,386645e-02
1,716605e-01
2,480036e-01
3,230093e-01
3,964556e-01
4,675939e-01
5,359145e-01
6,012231e-01
6,631805e-01
7,214770e-01
7,754654e-01
8,251232e-01
8,701339e-01
9,102375e-01
9,450828e-01
9,745271e-01
9,985325e-01
1,016813e+00
1,029352e+00
1,035956e+00
1,036762e+00
1,031681e+00
1,020719e+00
1,003934e+00
9,814239e-01
9,534168e-01
9,199656e-01
8,812648e-01
8,374831e-01
7,892056e-01
7,361966e-01
6,791015e-01
6,180563e-01
5,536238e-01
4,860570e-01
4,156227e-01
3,427754e-01
2,681345e-01
1,920875e-01
1,146738e-01
3,605707e-02
-4,096072e-02
-1,195517e-01
-1,967984e-01
-2,727662e-01
-3,473795e-01
-4,200668e-01
-4,903101e-01
-5,576204e-01
-6,219289e-01
-6,826626e-01
-7,396200e-01
-7,921591e-01
-8,402679e-01
-8,836658e-01
-9,221119e-01
-9,551380e-01
-9,827888e-01
-1,004925e+00
-1,021367e+00
-1,031868e+00
-1,036481e+00
-1,035366e+00
-1,028309e+00
-1,015362e+00
-9,966495e-01
-9,722947e-01
-9,424924e-01
-9,072374e-01
-8,668619e-01
-8,215569e-01
-7,716134e-01
-7,172050e-01
-6,587296e-01
-5,965294e-01
-5,310332e-01
-4,624974e-01
-3,911510e-01
-3,176530e-01
-2,425578e-01
-1,660512e-01
-8,818827e-02
-1,028063e-02
6,768553e-02
1,458273e-01
2,226333e-01
2,981898e-01
3,721594e-01
4,441290e-01
5,134221e-01
5,797995e-01
6,429859e-01
7,024786e-01
7,579764e-01
8,090353e-01
8,556742e-01
8,974267e-01
9,340449e-01
9,653136e-01
9,911090e-01
1,011357e+00
1,025867e+00
1,034424e+00
1,037127e+00
