4,468117e-01
1,099522e+00
1,156572e+00
5,866137e-01
-3,015699e-01
-1,026207e+00
-1,194566e+00
-7,152492e-01
1,519069e-01
9,364312e-01
1,213363e+00
8,326446e-01
9,176060e-04
-8,304927e-01
-1,211197e+00
-9,351200e-01
-1,525120e-01
7,117653e-01
1,189535e+00
1,022358e+00
3,016541e-01
-5,811185e-01
-1,147570e+00
-1,091351e+00
-4,440809e-01
4,424772e-01
1,087563e+00
1,142486e+00
5,787523e-01
-2,969321e-01
-1,009407e+00
-1,173497e+00
-7,017621e-01
1,486920e-01
9,161016e-01
1,185551e+00
8,125766e-01
1,029002e-03
-8,081847e-01
-1,177259e+00
-9,078456e-01
-1,479758e-01
6,891479e-01
1,150457e+00
9,876641e-01
2,911678e-01
-5,599492e-01
-1,104608e+00
-1,049396e+00
-4,266029e-01
4,244304e-01
1,042238e+00
1,093788e+00
5,535887e-01
-2,836013e-01
-9,633804e-01
-1,119006e+00
-6,685936e-01
1,414449e-01
8,711310e-01
1,126462e+00
7,714971e-01
1,043558e-03
-7,659926e-01
-1,115019e+00
-8,592958e-01
-1,400176e-01
6,513847e-01
1,086782e+00
9,324897e-01
2,747970e-01
-5,280227e-01
-1,041214e+00
-9,887502e-01
-4,017922e-01
3,995405e-01
9,808703e-01
1,029090e+00
5,207185e-01
-2,666445e-01
-9,057052e-01
-1,051860e+00
-6,284196e-01
1,329461e-01
8,186910e-01
1,058654e+00
7,250841e-01
9,972170e-04
-7,200180e-01
-1,048273e+00
-8,080162e-01
-1,316848e-01
6,128571e-01
1,022827e+00
8,779241e-01
2,588106e-01
-4,975406e-01
-9,815691e-01
-9,325846e-01
-3,791626e-01
3,773421e-01
9,268994e-01
9,731160e-01
4,927269e-01
-2,525373e-01
-8,584222e-01
-9,977657e-01
-5,965941e-01
1,263872e-01
7,787898e-01
1,008035e+00
6,910873e-01
9,100311e-04
-6,878263e-01
-1,002498e+00
-7,736074e-01
-1,261527e-01
5,883052e-01
9,830154e-01
8,448065e-01
2,493310e-01
-4,801401e-01
-9,484661e-01
-9,023690e-01
-3,673507e-01
3,662695e-01
9,009140e-01
9,472281e-01
4,803121e-01
-2,466538e-01
-8,395691e-01
-9,773749e-01
-5,852710e-01
1,242810e-01
7,666845e-01
9,939333e-01
6,825104e-01
8,249245e-04
-6,817048e-01
-9,951829e-01
-7,692097e-01
-1,255861e-01
5,870802e-01
9,825563e-01
8,458074e-01
2,499882e-01
-4,824435e-01
-9,545497e-01
-9,096551e-01
-3,708818e-01
3,705579e-01
9,128645e-01
9,613176e-01
4,882096e-01
-2,512351e-01
-8,563611e-01
-9,984438e-01
-5,988004e-01
1,274544e-01
7,869825e-01
1,021744e+00
7,026190e-01
7,748706e-04
-7,039794e-01
-1,029117e+00
-7,965203e-01
-1,301848e-01
6,096223e-01
1,021614e+00
8,805282e-01
2,605359e-01
-5,035977e-01
-9,974986e-01
-9,516516e-01
-3,884224e-01
3,885580e-01
9,581565e-01
1,010034e+00
5,134298e-01
-2,645187e-01
-9,023534e-01
-1,052968e+00
-6,320134e-01
1,346328e-01
8,319095e-01
1,080844e+00
7,437648e-01
8,053188e-04
-7,461322e-01
-1,091337e+00
-8,450982e-01
-1,382009e-01
6,473813e-01
1,085281e+00
9,357389e-01
2,769605e-01
-5,354683e-01
-1,060890e+00
-1,012337e+00
-4,132884e-01
4,133818e-01
1,019498e+00
1,074749e+00
5,463359e-01
-2,814166e-01
-9,599738e-01
-1,120096e+00
-6,722443e-01
1,430738e-01
8,843175e-01
1,148657e+00
7,902042e-01
8,925048e-04
-7,920599e-01
-1,158074e+00
-8,964164e-01
-1,465902e-01
6,858422e-01
1,149236e+00
9,903506e-01
2,930036e-01
-5,658917e-01
-1,120515e+00
-1,068526e+00
-4,359686e-01
4,355346e-01
1,073445e+00
1,130748e+00
5,743848e-01
-2,954694e-01
-1,007243e+00
-1,174217e+00
-7,041037e-01
1,495762e-01
9,241678e-01
1,199276e+00
8,242389e-01
1,045192e-03
-8,242079e-01
-1,203844e+00
-9,308739e-01
-1,521692e-01
7,103604e-01
1,189040e+00
1,023497e+00
3,025382e-01
-5,832505e-01
-1,153594e+00
-1,098755e+00
-4,478244e-01
4,465487e-01
1,099411e+00
1,156656e+00
5,868374e-01
-3,012971e-01
-1,026054e+00
-1,194639e+00
-7,154662e-01
1,516190e-01
9,362546e-01
1,213390e+00
8,328636e-01
1,199215e-03
-8,303023e-01
-1,211164e+00
-9,352955e-01
-1,527970e-01
7,115353e-01
1,189500e+00
1,022532e+00
3,019383e-01
-5,808889e-01
-1,147493e+00
-1,091500e+00
-4,443420e-01
4,422066e-01
1,087443e+00
1,142580e+00
5,789922e-01
-2,966556e-01
-1,009258e+00
-1,173559e+00
-7,019677e-01
1,484215e-01
9,159367e-01
1,185578e+00
8,127804e-01
1,286104e-03
-8,079916e-01
-1,177233e+00
-9,080172e-01
-1,482467e-01
6,889345e-01
1,150422e+00
9,878308e-01
2,914321e-01
-5,597190e-01
-1,104553e+00
-1,049524e+00
-4,268471e-01
4,241697e-01
1,042118e+00
1,093878e+00
5,538089e-01
-2,833378e-01
-9,632469e-01
-1,119060e+00
-6,687953e-01
1,412032e-01
8,709801e-01
1,126478e+00
7,716854e-01
1,303482e-03
-7,657983e-01
-1,115010e+00
-8,594585e-01
-1,402744e-01
6,511857e-01
1,086746e+00
9,326360e-01
2,750385e-01
-5,278082e-01
-1,041146e+00
-9,888580e-01
-4,020248e-01
3,993128e-01
9,807620e-01
1,029180e+00
5,209334e-01
-2,663908e-01
-9,055810e-01
-1,051930e+00
-6,286066e-01
1,326939e-01
8,185371e-01
1,058677e+00
7,252544e-01
1,237981e-03
-7,198488e-01
-1,048285e+00
-8,081814e-01
-1,319245e-01
6,126655e-01
1,022783e+00
8,780472e-01
2,590452e-01
-4,973371e-01
-9,815002e-01
-9,326944e-01
-3,793793e-01
3,771148e-01
9,267877e-01
9,731917e-01
4,929332e-01
-2,523053e-01
-8,583000e-01
-9,978223e-01
-5,967874e-01
1,261548e-01
7,786497e-01
1,008054e+00
6,912627e-01
1,136091e-03
-6,876716e-01
-1,002503e+00
-7,737594e-01
-1,263914e-01
5,881139e-01
9,829729e-01
8,449372e-01
2,495645e-01
-4,799359e-01
-9,484052e-01
-9,024683e-01
-3,675588e-01
3,660611e-01
9,008229e-01
9,473143e-01
4,805111e-01
-2,464293e-01
-8,394507e-01
-9,774007e-01
-5,854579e-01
1,240626e-01
7,665398e-01
9,939519e-01
6,826764e-01
1,048162e-03
-6,815442e-01
-9,951880e-01
-7,693635e-01
-1,258273e-01
5,868864e-01
9,825098e-01
8,459369e-01
2,502030e-01
-4,822496e-01
-9,545008e-01
-9,097538e-01
-3,710978e-01
3,703411e-01
9,127582e-01
9,614023e-01
4,884116e-01
-2,510193e-01
-8,562298e-01
-9,985027e-01
-5,989941e-01
1,272111e-01
7,868268e-01
1,021762e+00
7,027913e-01
1,016674e-03
-7,037854e-01
-1,029114e+00
-7,966743e-01
-1,304143e-01
6,094547e-01
1,021570e+00
8,806601e-01
2,607783e-01
-5,033920e-01
-9,974287e-01
-9,517535e-01
-3,886584e-01
3,883334e-01
9,580655e-01
1,010135e+00
5,136413e-01
-2,642870e-01
-9,022305e-01
-1,053013e+00
-6,322280e-01
1,343761e-01
8,317656e-01
1,080861e+00
7,439414e-01
1,051430e-03
-7,459517e-01
-1,091338e+00
-8,452687e-01
-1,384453e-01
6,471717e-01
1,085227e+00
9,358775e-01
2,772144e-01
-5,352446e-01
-1,060800e+00
-1,012444e+00
-4,135277e-01
4,131381e-01
1,019396e+00
1,074859e+00
5,465645e-01
-2,811755e-01
-9,598563e-01
-1,120143e+00
-6,724531e-01
1,428190e-01
8,841658e-01
1,148672e+00
7,904005e-01
1,169509e-03
-7,918681e-01
-1,158087e+00
-8,966040e-01
-1,468529e-01
6,856253e-01
1,149187e+00
9,904894e-01
2,932711e-01
-5,656585e-01
-1,120427e+00
-1,068624e+00
-4,362229e-01
