4,167673e-02
1,202642e-01
1,974679e-01
2,734065e-01
3,479234e-01
4,206899e-01
4,909142e-01
5,582727e-01
6,224573e-01
6,832564e-01
7,401691e-01
7,927202e-01
8,407843e-01
8,841839e-01
9,224923e-01
9,555339e-01
9,831795e-01
1,005230e+00
1,021624e+00
1,032152e+00
1,036824e+00
1,035622e+00
1,028596e+00
1,015648e+00
9,969111e-01
9,725219e-01
9,426835e-01
9,074354e-01
8,670478e-01
8,216482e-01
7,717459e-01
7,173772e-01
6,588569e-01
5,966482e-01
5,311555e-01
4,625302e-01
3,912594e-01
3,176909e-01
2,425887e-01
1,661131e-01
8,822786e-02
1,031333e-02
-6,767865e-02
-1,458100e-01
-2,226867e-01
-2,980780e-01
-3,720975e-01
-4,440464e-01
-5,133825e-01
-5,797135e-01
-6,428086e-01
-7,023478e-01
-7,578353e-01
-8,089149e-01
-8,554608e-01
-8,971857e-01
-9,338056e-01
-9,650985e-01
-9,908233e-01
-1,011082e+00
-1,025519e+00
-1,034054e+00
-1,036762e+00
-1,033603e+00
-1,024631e+00
-1,009708e+00
-9,890677e-01
-9,628661e-01
-9,311929e-01
-8,941633e-01
-8,520529e-01
-8,052005e-01
-7,537182e-01
-6,979966e-01
-6,381649e-01
-5,748098e-01
-5,082654e-01
-4,387313e-01
-3,665518e-01
-2,924497e-01
-2,168898e-01
-1,399425e-01
-6,162869e-02
1,556982e-02
9,417799e-02
1,718929e-01
2,482566e-01
3,233174e-01
3,966622e-01
4,678073e-01
5,361348e-01
6,014021e-01
6,633630e-01
7,215803e-01
7,756530e-01
8,252437e-01
8,702286e-01
9,102719e-01
9,450914e-01
9,745960e-01
9,985393e-01
1,016842e+00
1,029330e+00
1,035960e+00
1,036703e+00
1,031650e+00
1,020644e+00
1,003773e+00
9,812518e-01
9,532636e-01
9,197797e-01
8,810703e-01
8,373264e-01
7,888648e-01
7,359763e-01
6,787813e-01
6,177568e-01
5,532813e-01
4,857283e-01
4,152957e-01
3,424535e-01
2,677662e-01
1,917880e-01
1,143417e-01
3,574726e-02
-4,129807e-02
-1,198856e-01
-1,971770e-01
-2,730812e-01
-3,476291e-01
-4,203560e-01
-4,905613e-01
-5,579199e-01
-6,221475e-01
-6,828933e-01
-7,397594e-01
-7,923812e-01
-8,404504e-01
-8,837880e-01
-9,221687e-01
-9,552017e-01
-9,828439e-01
-1,004921e+00
-1,021359e+00
-1,031860e+00
-1,036493e+00
-1,035306e+00
-1,028245e+00
-1,015329e+00
-9,965445e-01
-9,722018e-01
-9,423186e-01
-9,071084e-01
-8,666089e-01
-8,213401e-01
-7,713982e-01
-7,170260e-01
-6,585265e-01
-5,962954e-01
-5,308147e-01
-4,622083e-01
-3,908876e-01
-3,173948e-01
-2,422583e-01
-1,657465e-01
-8,787157e-02
-1,002245e-02
6,794027e-02
1,460785e-01
2,229208e-01
2,984308e-01
3,724021e-01
4,443992e-01
5,136854e-01
5,800388e-01
6,431167e-01
7,026318e-01
7,581331e-01
8,092006e-01
8,557706e-01
8,974663e-01
9,341568e-01
9,653446e-01
9,911296e-01
1,011383e+00
1,025829e+00
1,034380e+00
1,037049e+00
1,033944e+00
1,024975e+00
1,010051e+00
9,894119e-01
9,632052e-01
9,315440e-01
8,945231e-01
8,524677e-01
8,055327e-01
7,540848e-01
6,982927e-01
6,385091e-01
5,751678e-01
5,086338e-01
4,390980e-01
3,669219e-01
2,928284e-01
2,172219e-01
1,403109e-01
6,197809e-02
-1,524452e-02
-9,375974e-02
-1,714385e-01
-2,479330e-01
-3,228923e-01
-3,963076e-01
-4,674286e-01
-5,358267e-01
-6,010596e-01
-6,630601e-01
-7,212636e-01
-7,753174e-01
-8,248943e-01
-8,699188e-01
-9,100068e-01
-9,448195e-01
-9,741949e-01
-9,982003e-01
-1,016507e+00
-1,028992e+00
-1,035600e+00
-1,036338e+00
-1,031261e+00
-1,020261e+00
-1,003448e+00
-9,809316e-01
-9,528815e-01
-9,194647e-01
-8,807381e-01
-8,369719e-01
-7,885636e-01
-7,356424e-01
-6,784922e-01
-6,174160e-01
-5,530093e-01
-4,854253e-01
-4,149515e-01
-3,420645e-01
-2,674426e-01
-1,913767e-01
-1,139888e-01
-3,536860e-02
4,164059e-02
1,202143e-01
1,974387e-01
2,733583e-01
3,478907e-01
4,206365e-01
4,908694e-01
5,582073e-01
6,224419e-01
6,832220e-01
7,401570e-01
7,926720e-01
8,407671e-01
8,841547e-01
9,224768e-01
9,554925e-01
9,831623e-01
1,005243e+00
1,021648e+00
1,032188e+00
1,036798e+00
1,035639e+00
1,028581e+00
1,015657e+00
9,969008e-01
9,725615e-01
9,426955e-01
9,074939e-01
8,669721e-01
8,217463e-01
7,717769e-01
7,174064e-01
6,589017e-01
5,966499e-01
5,311658e-01
4,626024e-01
3,912714e-01
3,177253e-01
2,426421e-01
1,661183e-01
8,825540e-02
1,036324e-02
-6,762357e-02
-1,457429e-01
-2,225524e-01
-2,980539e-01
-3,720854e-01
-4,439947e-01
-5,133378e-01
-5,796498e-01
-6,427776e-01
-7,023495e-01
-7,577527e-01
-8,088753e-01
